"Dataset","Scenario","q","Year","F","F_95_lo","F_95_hi","F_base","F_base_StdDev","F_base_95_lo","F_base_95_hi"
"FULL","S1",0.4,1973,0.0387475874436416,0.0218455224989219,0.0556496523883613,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"FULL","S1",0.4,1974,0.0411141603639299,0.0229366775298151,0.0592916431980447,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"FULL","S1",0.4,1975,0.0254075505343842,0.0140587646311819,0.0367563364375865,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"FULL","S1",0.4,1976,0.0253700271581301,0.0139482186802185,0.0367918356360417,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"FULL","S1",0.4,1977,0.0265463259466977,0.0144757827837654,0.03861686910963,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"FULL","S1",0.4,1978,0.0202056871361597,0.0109653261199782,0.0294460481523412,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"FULL","S1",0.4,1979,0.0196791348209942,0.0107000777132487,0.0286581919287397,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"FULL","S1",0.4,1980,0.0255066287768206,0.013853274940961,0.0371599826126802,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"FULL","S1",0.4,1981,0.035146066390039,0.0191814347398761,0.0511106980402019,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"FULL","S1",0.4,1982,0.0206255533932267,0.0114757822779353,0.0297753245085181,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"FULL","S1",0.4,1983,0.0206735849871754,0.0120526833013973,0.0292944866729535,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"FULL","S1",0.4,1984,0.0240680657266761,0.0142217048304247,0.0339144266229275,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"FULL","S1",0.4,1985,0.0226976792639136,0.013509299284071,0.0318860592437562,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"FULL","S1",0.4,1986,0.0240621068895244,0.0144891880451385,0.0336350257339103,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"FULL","S1",0.4,1987,0.0214058730077344,0.0129701579531351,0.0298415880623337,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"FULL","S1",0.4,1988,0.0234079294024252,0.014172607512124,0.0326432512927264,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"FULL","S1",0.4,1989,0.0226107408321469,0.0137071336359924,0.0315143480283014,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"FULL","S1",0.4,1990,0.0254712688561099,0.0154658609450466,0.0354766767671732,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"FULL","S1",0.4,1991,0.0225372213729558,0.0136462069324162,0.0314282358134954,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"FULL","S1",0.4,1992,0.024133899587789,0.0145762929375246,0.0336915062380534,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"FULL","S1",0.4,1993,0.0245044045919453,0.0147349635853941,0.0342738455984965,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"FULL","S1",0.4,1994,0.0245884721835749,0.0147300706485125,0.0344468737186373,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"FULL","S1",0.4,1995,0.0218666072932071,0.0130493573699263,0.0306838572164879,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"FULL","S1",0.4,1996,0.0215400588608489,0.0127633078684301,0.0303168098532677,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"FULL","S1",0.4,1997,0.0200422839040895,0.0116792067803462,0.0284053610278328,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"FULL","S1",0.4,1998,0.0199951055145715,0.0118155614571099,0.0281746495720331,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"FULL","S1",0.4,1999,0.0206534389121033,0.0123630326273236,0.028943845196883,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"FULL","S1",0.4,2000,0.0210493529499823,0.0126990257544195,0.0293996801455451,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"FULL","S1",0.4,2001,0.0236035156746991,0.01441072539536,0.0327963059540382,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"FULL","S1",0.4,2002,0.026368703472807,0.0162350329495376,0.0365023739960764,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"FULL","S1",0.4,2003,0.028722393693553,0.017719927099514,0.039724860287592,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"FULL","S1",0.4,2004,0.0295994136544329,0.0182940778469212,0.0409047494619446,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"FULL","S1",0.4,2005,0.0275058999938326,0.017038109919799,0.0379736900678662,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"FULL","S1",0.4,2006,0.033772784928943,0.020864196858284,0.046681372999602,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"FULL","S1",0.4,2007,0.0375274842048578,0.0230703277281824,0.0519846406815331,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"FULL","S1",0.4,2008,0.0362663977720126,0.0221932878325813,0.0503395077114439,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"FULL","S1",0.4,2009,0.0341959498134061,0.0208761307433963,0.0475157688834159,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"FULL","S1",0.4,2010,0.0321903784766258,0.0196691804943865,0.0447115764588651,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"FULL","S1",0.4,2011,0.0353878857639187,0.021657863189998,0.0491179083378394,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
"FULL","S1",0.4,2012,0.0351569513392334,0.0215219245566157,0.0487919781218511,0.0382981179688215,0.00760130066369509,0.0233995686679791,0.0531966672696639
"FULL","S1",0.4,2013,0.036779721230467,0.022492925046437,0.051066517414497,0.0401183808890653,0.00797252639537873,0.024492229154123,0.0557445326240076
"FULL","S1",0.4,2014,0.0364668618899882,0.022301060377715,0.0506326634022614,0.0400069913954125,0.0079659642049406,0.0243937015537289,0.0556202812370961
"FULL","S1",0.4,2015,0.0379305302188488,0.0231806048780861,0.0526804555596115,0.0416889941064406,0.00832554814070387,0.025370919750661,0.0580070684622202
"FULL","S1",0.4,2016,0.0357823619793475,0.0218591785377851,0.0497055454209099,0.0393611314280243,0.00787694870640718,0.0239223119634662,0.0547999508925824
"FULL","S1",0.4,2017,0.0329555852131771,0.0202074023968202,0.045703768029534,0.036301330511512,0.0072190160039616,0.0221520591437473,0.0504506018792767
"FULL","S1",0.4,2018,0.0328973944749124,0.0200830006127887,0.0457117883370361,0.0364239563948465,0.00729753656350315,0.0221207847303803,0.0507271280593127
"FULL","S1",0.4,2019,0.0304477163444713,0.0184242531240628,0.0424711795648798,0.0338834409705202,0.00688360049741529,0.0203915839955862,0.0473752979454542
"FULL","S1",0.4,2020,0.025192897721982,0.0150928089675033,0.0352929864764607,0.0281924260826179,0.00581176245113366,0.0168013716783959,0.0395834804868399
"FULL","S1",0.4,2021,0.0280756495185244,0.0165412758352883,0.0396100232017605,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"FULL","S1",0.4,2022,0.0273604066689569,0.0158100258907363,0.0389107874471775,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
"FULL","S1",0.4,2023,0.0244233658865178,0.0138086396938099,0.0350380920792257,0.0279139341742449,0.00624008165241424,0.015683374135513,0.0401444942129768
"FULL","S1",0.6,1961,0,NA,NA,0,NA,NA,NA
"FULL","S1",0.6,1962,0.0127593268653443,NA,NA,0.013784549048816,NA,NA,NA
"FULL","S1",0.6,1963,0,NA,NA,0,NA,NA,NA
"FULL","S1",0.6,1964,0,NA,NA,0,NA,NA,NA
"FULL","S1",0.6,1965,0.0165533636044189,0.0102829107032983,0.0228238165055395,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"FULL","S1",0.6,1966,0.0163064015872015,0.0101303844061839,0.0224824187682191,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"FULL","S1",0.6,1967,0.0124231324576898,0.00768799140458339,0.0171582735107962,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"FULL","S1",0.6,1968,0.0100298527115832,0.00612981379384983,0.0139298916293166,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"FULL","S1",0.6,1969,0.00797094213512298,0.00475934399863035,0.0111825402716156,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"FULL","S1",0.6,1970,0.00708410875475171,0.00418194709639867,0.00998627041310475,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"FULL","S1",0.6,1971,0.0253487478983429,0.014758449305199,0.0359390464914868,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"FULL","S1",0.6,1972,0.0283914013448445,0.0163259186263457,0.0404568840633433,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"FULL","S1",0.6,1973,0.038125665528471,0.0216766653021963,0.0545746657547456,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"FULL","S1",0.6,1974,0.0404234892598326,0.0227446817144892,0.058102296805176,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"FULL","S1",0.6,1975,0.0249579202553745,0.0139273837170511,0.0359884567936979,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"FULL","S1",0.6,1976,0.0248978887258442,0.0138039464121676,0.0359918310395208,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"FULL","S1",0.6,1977,0.0260306997201938,0.0143163217885051,0.0377450776518825,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"FULL","S1",0.6,1978,0.0198015421668049,0.0108392289859591,0.0287638553476507,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"FULL","S1",0.6,1979,0.0192831521584083,0.0105752450163959,0.0279910593004207,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"FULL","S1",0.6,1980,0.0250048474474631,0.0137054417851078,0.0363042531098184,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"FULL","S1",0.6,1981,0.0344992439659639,0.019011690307797,0.0499867976241308,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"FULL","S1",0.6,1982,0.0202765077289527,0.0113829763970205,0.0291700390608849,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"FULL","S1",0.6,1983,0.0203595535103018,0.0119481336461065,0.0287709733744971,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"FULL","S1",0.6,1984,0.0237309191829286,0.0141064110127177,0.0333554273531395,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"FULL","S1",0.6,1985,0.0224000615116577,0.0134056023876945,0.0313945206356209,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"FULL","S1",0.6,1986,0.0237632916846409,0.0143773672944524,0.0331492160748294,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"FULL","S1",0.6,1987,0.0211497825315188,0.0128708515893419,0.0294287134736957,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"FULL","S1",0.6,1988,0.023133278188545,0.014067920649151,0.0321986357279389,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"FULL","S1",0.6,1989,0.022342401503339,0.0136009616705593,0.0310838413361187,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"FULL","S1",0.6,1990,0.0251635483426805,0.0153398011430694,0.0349872955422916,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"FULL","S1",0.6,1991,0.0222629251349132,0.0135367607991306,0.0309890894706958,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"FULL","S1",0.6,1992,0.0238375592570157,0.0144606241105565,0.0332144944034749,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"FULL","S1",0.6,1993,0.0242024445569248,0.0146209494635285,0.0337839396503211,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"FULL","S1",0.6,1994,0.0242752793884164,0.0146103737754602,0.0339401850013726,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"FULL","S1",0.6,1995,0.021592264273026,0.012950847180959,0.030233681365093,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"FULL","S1",0.6,1996,0.0212945998732019,0.0126951948835545,0.0298940048628493,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"FULL","S1",0.6,1997,0.0198194531498693,0.0116372346229342,0.0280016716768044,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"FULL","S1",0.6,1998,0.0197810724875685,0.0117579826703352,0.0278041623048018,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"FULL","S1",0.6,1999,0.0204475643847661,0.012306882242722,0.0285882465268102,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"FULL","S1",0.6,2000,0.0208488354640807,0.0126466866362198,0.0290509842919416,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"FULL","S1",0.6,2001,0.0233912989196574,0.0143559532032119,0.0324266446361029,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"FULL","S1",0.6,2002,0.0261388870788989,0.0161768045504558,0.036100969607342,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"FULL","S1",0.6,2003,0.0284727281799499,0.0176606787429557,0.0392847776169441,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"FULL","S1",0.6,2004,0.0293355275900228,0.018224915501822,0.0404461396782236,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"FULL","S1",0.6,2005,0.0272508530072834,0.0169620586965242,0.0375396473180426,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"FULL","S1",0.6,2006,0.0334442721146473,0.0207600185460205,0.0461285256832741,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"FULL","S1",0.6,2007,0.0371422664973751,0.0229407554884984,0.0513437775062518,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"FULL","S1",0.6,2008,0.0358767694585457,0.0220556152967338,0.0496979236203576,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"FULL","S1",0.6,2009,0.0338226916101917,0.0207439003430299,0.0469014828773535,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"FULL","S1",0.6,2010,0.0318255893939529,0.0195366271170742,0.0441145516708316,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"FULL","S1",0.6,2011,0.0349604970500065,0.0214928912131091,0.0484281028869039,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
"FULL","S1",0.6,2012,0.0347111010227069,0.0213398873328888,0.048082314712525,0.0382981179688215,0.00760130066369509,0.0233995686679791,0.0531966672696639
"FULL","S1",0.6,2013,0.0363095430707512,0.022300607315824,0.0503184788256784,0.0401183808890653,0.00797252639537873,0.024492229154123,0.0557445326240076
"FULL","S1",0.6,2014,0.0360081407043694,0.022126129047069,0.0498901523616698,0.0400069913954125,0.0079659642049406,0.0243937015537289,0.0556202812370961
"FULL","S1",0.6,2015,0.0374435513692485,0.0230045680171796,0.0518825347213174,0.0416889941064406,0.00832554814070387,0.025370919750661,0.0580070684622202
"FULL","S1",0.6,2016,0.0353018721521044,0.0216813274794208,0.048922416824788,0.0393611314280243,0.00787694870640718,0.0239223119634662,0.0547999508925824
"FULL","S1",0.6,2017,0.0324808082312006,0.02000962662154,0.0449519898408612,0.036301330511512,0.0072190160039616,0.0221520591437473,0.0504506018792767
"FULL","S1",0.6,2018,0.0323796843222801,0.0198592607634969,0.0449001078810632,0.0364239563948465,0.00729753656350315,0.0221207847303803,0.0507271280593127
"FULL","S1",0.6,2019,0.029910961968666,0.0181854971461322,0.0416364267911998,0.0338834409705202,0.00688360049741529,0.0203915839955862,0.0473752979454542
"FULL","S1",0.6,2020,0.0246900274080154,0.0148581258726179,0.0345219289434129,0.0281924260826179,0.00581176245113366,0.0168013716783959,0.0395834804868399
"FULL","S1",0.6,2021,0.0274516484575959,0.0162511731791591,0.0386521237360327,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"FULL","S1",0.6,2022,0.026675689775965,0.0154970171440243,0.0378543624079057,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
"FULL","S1",0.6,2023,0.0237137720068793,0.0134896530630829,0.0339378909506757,0.0279139341742449,0.00624008165241424,0.015683374135513,0.0401444942129768
"FULL","S1",0.8,1961,0,NA,NA,0,NA,NA,NA
"FULL","S1",0.8,1962,0.0125608262510181,NA,NA,0.013784549048816,NA,NA,NA
"FULL","S1",0.8,1963,0,NA,NA,0,NA,NA,NA
"FULL","S1",0.8,1964,0,NA,NA,0,NA,NA,NA
"FULL","S1",0.8,1965,0.0162987352203268,0.0100956976156448,0.0225017728250088,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"FULL","S1",0.8,1966,0.0160550421104872,0.00994623210623574,0.0221638521147387,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"FULL","S1",0.8,1967,0.0122336960327258,0.00755275786615051,0.0169146341993011,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"FULL","S1",0.8,1968,0.00987958845685102,0.00602894545699893,0.0137302314567031,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"FULL","S1",0.8,1969,0.00785288600959267,0.00468920636544212,0.0110165656537432,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"FULL","S1",0.8,1970,0.0069798819658274,0.00412231621116588,0.00983744772048892,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"FULL","S1",0.8,1971,0.0249747895269222,0.0145550099752243,0.0353945690786201,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"FULL","S1",0.8,1972,0.0279676576765171,0.0161051033388109,0.0398302120142233,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"FULL","S1",0.8,1973,0.0375416304114926,0.0213790438220517,0.0537042170009335,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"FULL","S1",0.8,1974,0.0397778924117758,0.0224183683009279,0.0571374165226237,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"FULL","S1",0.8,1975,0.0245402104921027,0.0137156996180796,0.0353647213661258,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"FULL","S1",0.8,1976,0.0244618005786597,0.0135820396051302,0.0353415615521892,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"FULL","S1",0.8,1977,0.0255566371501966,0.0140766913157793,0.0370365829846139,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"FULL","S1",0.8,1978,0.0194310747052331,0.0106523810421851,0.0282097683682811,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"FULL","S1",0.8,1979,0.0189201497578509,0.0103904835276754,0.0274498159880264,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"FULL","S1",0.8,1980,0.0245434813258081,0.013474497794184,0.0356124648574322,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"FULL","S1",0.8,1981,0.0338998035634764,0.0187160787153942,0.0490835284115586,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"FULL","S1",0.8,1982,0.0199504837643823,0.0112157584193487,0.0286852091094159,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"FULL","S1",0.8,1983,0.0200635167394399,0.0117763759373194,0.0283506575415604,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"FULL","S1",0.8,1984,0.0234107074017118,0.0139133883452919,0.0329080264581317,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"FULL","S1",0.8,1985,0.0221159860785511,0.0132291033279042,0.031002868829198,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"FULL","S1",0.8,1986,0.0234769788188994,0.0141919353254536,0.0327620223123452,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"FULL","S1",0.8,1987,0.0209037242948399,0.0127074810319501,0.0290999675577297,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"FULL","S1",0.8,1988,0.0228690032345473,0.013891952856257,0.0318460536128376,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"FULL","S1",0.8,1989,0.0220847312609085,0.0134269688480619,0.0307424936737551,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"FULL","S1",0.8,1990,0.024868594183202,0.0151384411857362,0.0345987471806678,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"FULL","S1",0.8,1991,0.0219998759073263,0.0133579948879397,0.0306417569267129,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"FULL","S1",0.8,1992,0.0235535124994625,0.014268711988153,0.032838313010772,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"FULL","S1",0.8,1993,0.023913059571824,0.014427743301927,0.033398375841721,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"FULL","S1",0.8,1994,0.0239769019516228,0.0144123188513653,0.0335414850518803,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"FULL","S1",0.8,1995,0.0213299856466702,0.0127786076793415,0.0298813636139989,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"FULL","S1",0.8,1996,0.0210564306392631,0.0125441881645987,0.0295686731139275,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"FULL","S1",0.8,1997,0.0196032313565105,0.0115127426535742,0.0276937200594468,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"FULL","S1",0.8,1998,0.0195722295900902,0.0116231816986215,0.0275212774815588,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"FULL","S1",0.8,1999,0.0202448459402181,0.0121717130839623,0.0283179787964739,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"FULL","S1",0.8,2000,0.0206500470425739,0.0125128694701886,0.0287872246149592,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"FULL","S1",0.8,2001,0.0231788088492645,0.0142103583675481,0.0321472593309809,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"FULL","S1",0.8,2002,0.0259071684818392,0.0160169021458454,0.035797434817833,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"FULL","S1",0.8,2003,0.0282202031069713,0.0174878754102801,0.0389525308036625,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"FULL","S1",0.8,2004,0.0290686854309321,0.0180403234217355,0.0400970474401287,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"FULL","S1",0.8,2005,0.0269936197753192,0.0167810276018455,0.0372062119487929,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"FULL","S1",0.8,2006,0.0331141530176607,0.0205265641570673,0.0457017418782541,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"FULL","S1",0.8,2007,0.0367568020868444,0.0226674231313485,0.0508461810423403,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"FULL","S1",0.8,2008,0.035488103186677,0.0217783057226256,0.0491979006507284,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"FULL","S1",0.8,2009,0.0334493388557685,0.0204764521467947,0.0464222255647423,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"FULL","S1",0.8,2010,0.0314617277172974,0.0192753708243872,0.0436480846102076,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"FULL","S1",0.8,2011,0.03453757374137,0.0211897709867012,0.0478853764960388,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
"FULL","S1",0.8,2012,0.0342735412733914,0.0210257205157521,0.0475213620310307,0.0382981179688215,0.00760130066369509,0.0233995686679791,0.0531966672696639
"FULL","S1",0.8,2013,0.035849083765037,0.0219670441429089,0.0497311233871651,0.0401183808890653,0.00797252639537873,0.024492229154123,0.0557445326240076
"FULL","S1",0.8,2014,0.0355565021139789,0.0218012975109396,0.0493117067170182,0.0400069913954125,0.0079659642049406,0.0243937015537289,0.0556202812370961
"FULL","S1",0.8,2015,0.036967704156323,0.0226692860027228,0.0512661223099233,0.0416889941064406,0.00832554814070387,0.025370919750661,0.0580070684622202
"FULL","S1",0.8,2016,0.0348377698429551,0.0213589088630884,0.0483166308228218,0.0393611314280243,0.00787694870640718,0.0239223119634662,0.0547999508925824
"FULL","S1",0.8,2017,0.0320282530222839,0.0196898624049147,0.0443666436396531,0.036301330511512,0.0072190160039616,0.0221520591437473,0.0504506018792767
"FULL","S1",0.8,2018,0.0318898332936227,0.0195181442158634,0.044261522371382,0.0364239563948465,0.00729753656350315,0.0221207847303803,0.0507271280593127
"FULL","S1",0.8,2019,0.0294080424300668,0.0178438703351914,0.0409722145249422,0.0338834409705202,0.00688360049741529,0.0203915839955862,0.0473752979454542
"FULL","S1",0.8,2020,0.0242233932915661,0.0145463143348993,0.0339004722482329,0.0281924260826179,0.00581176245113366,0.0168013716783959,0.0395834804868399
"FULL","S1",0.8,2021,0.0268745850735128,0.015880124805841,0.0378690453411846,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"FULL","S1",0.8,2022,0.0260443450462401,0.0151100969631153,0.0369785931293649,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
"FULL","S1",0.8,2023,0.0230699957959375,0.0131150458167996,0.0330249457750754,0.0279139341742449,0.00624008165241424,0.015683374135513,0.0401444942129768
"FULL","S1",1,1961,0,NA,NA,0,NA,NA,NA
"FULL","S1",1,1962,0.0123836968805053,NA,NA,0.013784549048816,NA,NA,NA
"FULL","S1",1,1963,0,NA,NA,0,NA,NA,NA
"FULL","S1",1,1964,0,NA,NA,0,NA,NA,NA
"FULL","S1",1,1965,0.0160713992153632,0.00990971992213172,0.0222330785085947,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"FULL","S1",1,1966,0.0158305585092562,0.00976314176137542,0.021897975257137,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"FULL","S1",1,1967,0.0120643213061391,0.00741743685950906,0.0167112057527691,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"FULL","S1",1,1968,0.00974481622955514,0.00592658082097894,0.0135630516381313,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"FULL","S1",1,1969,0.00774679065748501,0.00461625199857186,0.0108773293163982,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
